tick,time_s,ns_count,ew_count,total_vehicles,ns_queue,ew_queue,avg_wait_s,total_passed,total_spawned,emergency_events,emergency_active,phase,signal_state,green_remaining_s,adaptive_green_s,mode,pred_ns,pred_ew,ml_confidence
1269,21.15,34,8,42,32,0,0.0,0,67,3,0,1,green,14.63,30.5,normal,34.0,8.6,0.4
1270,21.166666666666668,34,8,42,32,0,0.0,0,67,3,0,1,green,14.62,30.5,normal,34.0,8.55,0.4
1271,21.183333333333334,34,8,42,32,0,0.0,0,67,3,0,1,green,14.6,30.5,normal,34.0,8.5,0.4
1272,21.2,34,9,43,32,0,0.0,0,68,3,0,1,green,14.58,30.5,normal,34.0,8.5,0.4
1273,21.216666666666665,34,9,43,32,0,0.0,0,68,3,0,1,green,14.57,30.5,normal,34.0,8.5,0.4
1274,21.233333333333334,34,9,43,32,0,0.0,0,68,3,0,1,green,14.55,30.5,normal,34.0,8.5,0.4
1275,21.25,34,9,43,32,0,0.0,0,68,3,0,1,green,14.53,30.5,normal,34.0,8.5,0.4
1276,21.266666666666666,34,9,43,32,0,0.0,0,68,3,0,1,green,14.52,30.5,normal,34.0,8.5,0.4
1277,21.283333333333335,34,9,43,32,0,0.0,0,68,3,0,1,green,14.5,30.5,normal,34.0,8.5,0.4
1278,21.3,34,9,43,32,0,0.0,0,68,3,0,1,green,14.48,30.5,normal,34.0,8.5,0.4
1279,21.316666666666666,34,9,43,32,0,0.0,0,68,3,0,1,green,14.47,30.5,normal,34.0,8.5,0.4
1280,21.333333333333332,34,9,43,32,0,0.0,0,68,3,0,1,green,14.45,30.5,normal,34.0,8.5,0.4
1281,21.35,34,9,43,32,0,0.0,0,68,3,0,1,green,14.43,30.5,normal,34.0,8.5,0.4
1282,21.366666666666667,34,9,43,32,0,0.0,0,68,3,0,1,green,14.42,30.5,normal,34.0,8.55,0.4
1283,21.383333333333333,34,9,43,32,0,0.0,0,68,3,0,1,green,14.4,30.5,normal,34.0,8.6,0.4
1284,21.4,34,9,43,33,0,0.0,0,68,3,0,1,green,14.38,30.5,normal,34.0,8.65,0.4
1285,21.416666666666668,34,9,43,33,0,0.0,0,68,3,0,1,green,14.37,30.5,normal,34.0,8.7,0.4
1286,21.433333333333334,34,9,43,33,0,0.0,0,68,3,0,1,green,14.35,30.5,normal,34.0,8.75,0.4
1287,21.45,34,9,43,34,0,0.0,0,68,3,0,1,green,14.33,30.5,normal,34.0,8.8,0.4
1288,21.466666666666665,34,9,43,34,0,0.0,0,68,3,0,1,green,14.32,30.5,normal,34.0,8.85,0.4
1289,21.483333333333334,34,9,43,34,0,0.0,0,68,3,0,1,green,14.3,30.5,normal,34.0,8.9,0.4
1290,21.5,34,9,43,34,0,0.0,0,68,3,0,1,green,14.28,30.5,normal,34.0,8.95,0.4
1291,21.516666666666666,34,9,43,34,0,0.0,0,68,3,0,1,green,14.27,30.5,normal,34.0,9.0,0.4
1292,21.533333333333335,34,9,43,34,0,0.0,0,68,3,0,1,green,14.25,30.5,normal,34.0,9.0,0.4
1293,21.55,34,9,43,34,0,0.0,0,68,3,0,1,green,14.23,30.5,normal,34.0,9.0,0.4
1294,21.566666666666666,34,9,43,34,0,0.0,0,68,3,0,1,green,14.22,30.5,normal,34.0,9.0,0.4
1295,21.583333333333332,34,9,43,34,0,0.0,0,68,3,0,1,green,14.2,30.5,normal,34.0,9.0,0.4
1296,21.6,34,9,43,34,0,0.0,0,68,3,0,1,green,14.18,30.5,normal,34.0,9.0,0.4
1297,21.616666666666667,34,9,43,34,0,0.0,0,68,3,0,1,green,14.17,30.5,normal,34.0,9.0,0.4
1298,21.633333333333333,34,9,43,34,0,0.0,0,68,3,0,1,green,14.15,30.5,normal,34.0,9.0,0.4
1299,21.65,34,9,43,34,0,0.0,0,68,3,0,1,green,14.13,30.5,normal,34.0,9.0,0.4
1300,21.666666666666668,34,9,43,34,0,0.0,0,68,3,0,1,green,14.12,30.5,normal,34.0,9.0,0.4
1301,21.683333333333334,34,9,43,34,0,0.0,0,68,3,0,1,green,14.1,30.5,normal,34.0,9.0,0.4
1302,21.7,34,9,43,34,0,0.0,0,68,3,0,1,green,14.08,30.5,normal,34.0,9.0,0.4
1303,21.716666666666665,34,9,43,34,0,0.0,0,68,3,0,1,green,14.07,30.5,normal,34.0,9.0,0.4
1304,21.733333333333334,34,9,43,34,0,0.0,0,68,3,0,1,green,14.05,30.5,normal,34.0,9.0,0.4
1305,21.75,34,9,43,34,0,0.0,0,68,3,0,1,green,14.03,30.5,normal,34.0,9.0,0.4
1306,21.766666666666666,34,9,43,34,0,0.0,0,68,3,0,1,green,14.02,30.5,normal,34.0,9.0,0.4
1307,21.783333333333335,34,9,43,34,0,0.0,0,68,3,0,1,green,14.0,30.5,normal,34.0,9.0,0.4
1308,21.8,34,9,43,34,0,0.0,0,68,3,0,1,green,13.98,30.5,normal,34.0,9.0,0.4
1309,21.816666666666666,34,9,43,34,0,0.0,0,68,3,0,1,green,13.97,30.5,normal,34.0,9.0,0.4
1310,21.833333333333332,34,9,43,34,0,0.0,0,68,3,0,1,green,13.95,30.5,normal,34.0,9.0,0.4
1311,21.85,35,9,44,34,0,0.0,0,69,3,0,1,green,13.93,30.5,normal,34.05,9.0,0.4
1312,21.866666666666667,35,9,44,34,0,0.0,0,69,3,0,1,green,13.92,30.5,normal,34.1,9.0,0.4
1313,21.883333333333333,35,8,43,34,0,0.0,0,69,3,0,1,green,13.9,30.5,normal,34.15,9.0,0.4
1314,21.9,35,8,43,34,0,0.0,0,69,3,0,1,green,13.88,30.5,normal,34.2,8.95,0.4
1315,21.916666666666668,35,8,43,34,0,0.0,0,69,3,0,1,green,13.87,30.5,normal,34.25,8.9,0.4
1316,21.933333333333334,35,8,43,34,0,0.0,0,69,3,0,1,green,13.85,30.5,normal,34.3,8.85,0.4
1317,21.95,35,8,43,34,0,0.0,0,69,3,0,1,green,13.83,30.5,normal,34.35,8.8,0.4
1318,21.966666666666665,35,8,43,34,0,0.0,0,69,3,0,1,green,13.82,30.5,normal,34.4,8.75,0.4
1319,21.983333333333334,35,8,43,34,0,0.0,0,69,3,0,1,green,13.8,30.5,normal,34.45,8.7,0.4
1320,22.0,35,8,43,34,0,0.0,0,69,3,0,1,green,13.78,30.5,normal,34.5,8.65,0.4
1321,22.016666666666666,35,9,44,34,0,0.0,0,70,3,0,1,green,13.77,30.5,normal,34.55,8.65,0.4
1322,22.033333333333335,35,9,44,34,0,0.0,0,70,3,0,1,green,13.75,30.5,normal,34.6,8.65,0.4
1323,22.05,36,9,45,34,0,0.0,0,71,3,0,1,green,13.73,30.5,normal,34.7,8.65,0.4
1324,22.066666666666666,36,9,45,34,0,0.0,0,71,3,0,1,green,13.72,30.5,normal,34.8,8.65,0.4
1325,22.083333333333332,36,9,45,34,0,0.0,0,71,3,0,1,green,13.7,30.5,normal,34.9,8.65,0.4
1326,22.1,36,9,45,34,0,0.0,0,71,3,0,1,green,13.68,30.5,normal,35.0,8.65,0.4
1327,22.116666666666667,36,9,45,34,0,0.0,0,71,3,0,1,green,13.67,30.5,normal,35.1,8.65,0.4
1328,22.133333333333333,36,9,45,34,0,0.0,0,71,3,0,1,green,13.65,30.5,normal,35.2,8.65,0.4
1329,22.15,36,9,45,34,0,0.0,0,71,3,0,1,green,13.63,30.5,normal,35.3,8.65,0.4
1330,22.166666666666668,36,9,45,34,0,0.0,0,71,3,0,1,green,13.62,30.5,normal,35.4,8.65,0.4
1331,22.183333333333334,36,9,45,34,0,0.0,0,71,3,0,1,green,13.6,30.5,normal,35.45,8.65,0.4
1332,22.2,36,8,44,34,0,0.0,0,71,3,0,1,green,13.58,30.5,normal,35.5,8.65,0.4
1333,22.216666666666665,36,8,44,34,0,0.0,0,71,3,0,1,green,13.57,30.5,normal,35.55,8.6,0.4
1334,22.233333333333334,36,8,44,34,0,0.0,0,71,3,0,1,green,13.55,30.5,normal,35.6,8.6,0.4
1335,22.25,36,8,44,34,0,0.0,0,71,3,0,1,green,13.53,30.5,normal,35.65,8.6,0.4
1336,22.266666666666666,36,8,44,34,0,0.0,0,71,3,0,1,green,13.52,30.5,normal,35.7,8.6,0.4
1337,22.283333333333335,36,8,44,34,0,0.0,0,71,3,0,1,green,13.5,30.5,normal,35.75,8.6,0.4
1338,22.3,36,8,44,34,0,0.0,0,71,3,0,1,green,13.48,30.5,normal,35.8,8.6,0.4
1339,22.316666666666666,36,8,44,34,0,0.0,0,71,3,0,1,green,13.47,30.5,normal,35.85,8.6,0.4
1340,22.333333333333332,36,8,44,34,0,0.0,0,71,3,0,1,green,13.45,30.5,normal,35.9,8.6,0.4
1341,22.35,36,8,44,34,0,0.0,0,71,3,0,1,green,13.43,30.5,normal,35.95,8.55,0.4
1342,22.366666666666667,36,8,44,34,0,0.0,0,71,3,0,1,green,13.42,30.5,normal,36.0,8.5,0.4
1343,22.383333333333333,36,8,44,34,0,0.0,0,71,3,0,1,green,13.4,30.5,normal,36.0,8.45,0.4
1344,22.4,36,8,44,34,0,0.0,0,71,3,0,1,green,13.38,30.5,normal,36.0,8.4,0.4
1345,22.416666666666668,36,8,44,34,0,0.0,0,71,3,0,1,green,13.37,30.5,normal,36.0,8.35,0.4
1346,22.433333333333334,36,8,44,34,0,0.0,0,71,3,0,1,green,13.35,30.5,normal,36.0,8.3,0.4
1347,22.45,36,8,44,34,0,0.0,0,71,3,0,1,green,13.33,30.5,normal,36.0,8.25,0.4
1348,22.466666666666665,36,8,44,34,0,0.0,0,71,3,0,1,green,13.32,30.5,normal,36.0,8.2,0.4
1349,22.483333333333334,36,8,44,34,0,0.0,0,71,3,0,1,green,13.3,30.5,normal,36.0,8.15,0.4
1350,22.5,36,8,44,34,0,0.0,0,71,3,0,1,green,13.28,30.5,normal,36.0,8.1,0.4
1351,22.516666666666666,36,9,45,34,0,0.0,0,72,3,0,1,green,13.27,30.5,normal,36.0,8.1,0.4
1352,22.533333333333335,36,9,45,34,0,0.0,0,72,3,0,1,green,13.25,30.5,normal,36.0,8.1,0.4
1353,22.55,36,9,45,34,0,0.0,0,72,3,0,1,green,13.23,30.5,normal,36.0,8.15,0.4
1354,22.566666666666666,36,9,45,34,0,0.0,0,72,3,0,1,green,13.22,30.5,normal,36.0,8.2,0.4
1355,22.583333333333332,36,9,45,34,0,0.0,0,72,3,0,1,green,13.2,30.5,normal,36.0,8.25,0.4
1356,22.6,36,9,45,34,0,0.0,0,72,3,0,1,green,13.18,30.5,normal,36.0,8.3,0.4
1357,22.616666666666667,36,9,45,34,0,0.0,0,72,3,0,1,green,13.17,30.5,normal,36.0,8.35,0.4
1358,22.633333333333333,36,9,45,34,0,0.0,0,72,3,0,1,green,13.15,30.5,normal,36.0,8.4,0.4
1359,22.65,36,9,45,34,0,0.0,0,72,3,0,1,green,13.13,30.5,normal,36.0,8.45,0.4
1360,22.666666666666668,36,9,45,34,0,0.0,0,72,3,0,1,green,13.12,30.5,normal,36.0,8.5,0.4
1361,22.683333333333334,36,9,45,34,0,0.0,0,72,3,0,1,green,13.1,30.5,normal,36.0,8.55,0.4
1362,22.7,36,9,45,34,0,0.0,0,72,3,0,1,green,13.08,30.5,normal,36.0,8.6,0.4
1363,22.716666666666665,36,9,45,34,0,0.0,0,72,3,0,1,green,13.07,30.5,normal,36.0,8.65,0.4
1364,22.733333333333334,36,9,45,34,0,0.0,0,72,3,0,1,green,13.05,30.5,normal,36.0,8.7,0.4
1365,22.75,36,9,45,34,0,0.0,0,72,3,0,1,green,13.03,30.5,normal,36.0,8.75,0.4
1366,22.766666666666666,36,9,45,35,0,0.0,0,72,3,0,1,green,13.02,30.5,normal,36.0,8.8,0.4
1367,22.783333333333335,36,9,45,35,0,0.0,0,72,3,0,1,green,13.0,30.5,normal,36.0,8.85,0.4
1368,22.8,36,9,45,35,0,0.0,0,72,3,0,1,green,12.98,30.5,normal,36.0,8.9,0.4
1369,22.816666666666666,36,9,45,35,0,0.0,0,72,3,0,1,green,12.97,30.5,normal,36.0,8.95,0.4
1370,22.833333333333332,36,9,45,35,0,0.0,0,72,3,0,1,green,12.95,30.5,normal,36.0,9.0,0.4
1371,22.85,36,9,45,36,0,0.0,0,72,3,0,1,green,12.93,30.5,normal,36.0,9.0,0.4
1372,22.866666666666667,36,9,45,36,0,0.0,0,72,3,0,1,green,12.92,30.5,normal,36.0,9.0,0.4
1373,22.883333333333333,36,9,45,36,0,0.0,0,72,3,0,1,green,12.9,30.5,normal,36.0,9.0,0.4
1374,22.9,36,9,45,36,0,0.0,0,72,3,0,1,green,12.88,30.5,normal,36.0,9.0,0.4
1375,22.916666666666668,36,9,45,36,0,0.0,0,72,3,0,1,green,12.87,30.5,normal,36.0,9.0,0.4
1376,22.933333333333334,36,9,45,36,0,0.0,0,72,3,0,1,green,12.85,30.5,normal,36.0,9.0,0.4
1377,22.95,36,9,45,36,0,0.0,0,72,3,0,1,green,12.83,30.5,normal,36.0,9.0,0.4
1378,22.966666666666665,36,9,45,36,0,0.0,0,72,3,0,1,green,12.82,30.5,normal,36.0,9.0,0.4
1379,22.983333333333334,36,9,45,36,0,0.0,0,72,3,0,1,green,12.8,30.5,normal,36.0,9.0,0.4
1380,23.0,37,9,46,36,0,0.0,0,73,3,0,1,green,12.78,30.5,normal,36.05,9.0,0.4
1381,23.016666666666666,37,9,46,36,0,0.0,0,73,3,0,1,green,12.77,30.5,normal,36.1,9.0,0.4
1382,23.033333333333335,37,9,46,36,0,0.0,0,73,3,0,1,green,12.75,30.5,normal,36.15,9.0,0.4
1383,23.05,37,8,45,36,0,0.0,0,73,3,0,1,green,12.73,30.5,normal,36.2,9.0,0.4
1384,23.066666666666666,37,8,45,36,0,0.0,0,73,3,0,1,green,12.72,30.5,normal,36.25,8.95,0.4
1385,23.083333333333332,37,8,45,36,0,0.0,0,73,3,0,1,green,12.7,30.5,normal,36.3,8.9,0.4
1386,23.1,37,8,45,36,0,0.0,0,73,3,0,1,green,12.68,30.5,normal,36.35,8.85,0.4
1387,23.116666666666667,37,8,45,36,0,0.0,0,73,3,0,1,green,12.67,30.5,normal,36.4,8.8,0.4
1388,23.133333333333333,37,8,45,36,0,0.0,0,73,3,0,1,green,12.65,30.5,normal,36.45,8.75,0.4
1389,23.15,37,8,45,36,0,0.0,0,73,3,0,1,green,12.63,30.5,normal,36.5,8.7,0.4
1390,23.166666666666668,37,8,45,36,0,0.0,0,73,3,0,1,green,12.62,30.5,normal,36.55,8.65,0.4
1391,23.183333333333334,37,8,45,36,0,0.0,0,73,3,0,1,green,12.6,30.5,normal,36.6,8.6,0.4
1392,23.2,37,8,45,36,0,0.0,0,73,3,0,1,green,12.58,30.5,normal,36.65,8.55,0.4
1393,23.216666666666665,37,8,45,36,0,0.0,0,73,3,0,1,green,12.57,30.5,normal,36.7,8.5,0.4
1394,23.233333333333334,37,9,46,36,0,0.0,0,74,3,0,1,green,12.55,30.5,normal,36.75,8.5,0.4
1395,23.25,37,9,46,36,0,0.0,0,74,3,0,1,green,12.53,30.5,normal,36.8,8.5,0.4
1396,23.266666666666666,37,9,46,36,0,0.0,0,74,3,0,1,green,12.52,30.5,normal,36.85,8.5,0.4
1397,23.283333333333335,37,9,46,36,0,0.0,0,74,3,0,1,green,12.5,30.5,normal,36.9,8.5,0.4
1398,23.3,37,9,46,36,0,0.0,0,74,3,0,1,green,12.48,30.5,normal,36.95,8.5,0.4
1399,23.316666666666666,37,9,46,36,0,0.0,0,74,3,0,1,green,12.47,30.5,normal,37.0,8.5,0.4
1400,23.333333333333332,37,9,46,36,0,0.0,0,74,3,0,1,green,12.45,30.5,normal,37.0,8.5,0.4
1401,23.35,37,9,46,36,0,0.0,0,74,3,0,1,green,12.43,30.5,normal,37.0,8.5,0.4
1402,23.366666666666667,37,9,46,36,0,0.0,0,74,3,0,1,green,12.42,30.5,normal,37.0,8.5,0.4
1403,23.383333333333333,37,9,46,36,0,0.0,0,74,3,0,1,green,12.4,30.5,normal,37.0,8.5,0.4
1404,23.4,37,9,46,36,0,0.0,0,74,3,0,1,green,12.38,30.5,normal,37.0,8.55,0.4
1405,23.416666666666668,38,9,47,36,0,0.0,0,75,3,0,1,green,12.37,30.5,normal,37.05,8.6,0.4
1406,23.433333333333334,38,9,47,36,0,0.0,0,75,3,0,1,green,12.35,30.5,normal,37.1,8.65,0.4
1407,23.45,38,9,47,36,0,0.0,0,75,3,0,1,green,12.33,30.5,normal,37.15,8.7,0.4
1408,23.466666666666665,38,9,47,36,0,0.0,0,75,3,0,1,green,12.32,30.5,normal,37.2,8.75,0.4
1409,23.483333333333334,38,8,46,36,0,0.0,0,75,3,0,1,green,12.3,30.5,normal,37.25,8.8,0.4
1410,23.5,38,8,46,36,0,0.0,0,75,3,0,1,green,12.28,30.5,normal,37.3,8.8,0.4
1411,23.516666666666666,38,8,46,36,0,0.0,0,75,3,0,1,green,12.27,30.5,normal,37.35,8.8,0.4
1412,23.533333333333335,38,8,46,36,0,0.0,0,75,3,0,1,green,12.25,30.5,normal,37.4,8.8,0.4
1413,23.55,38,8,46,36,0,0.0,0,75,3,0,1,green,12.23,30.5,normal,37.45,8.8,0.4
1414,23.566666666666666,38,8,46,36,0,0.0,0,75,3,0,1,green,12.22,30.5,normal,37.5,8.75,0.4
1415,23.583333333333332,38,8,46,36,0,0.0,0,75,3,0,1,green,12.2,30.5,normal,37.55,8.7,0.4
1416,23.6,38,8,46,36,0,0.0,0,75,3,0,1,green,12.18,30.5,normal,37.6,8.65,0.4
1417,23.616666666666667,38,8,46,36,0,0.0,0,75,3,0,1,green,12.17,30.5,normal,37.65,8.6,0.4
1418,23.633333333333333,38,8,46,36,0,0.0,0,75,3,0,1,green,12.15,30.5,normal,37.7,8.55,0.4
1419,23.65,38,8,46,36,0,0.0,0,75,3,0,1,green,12.13,30.5,normal,37.75,8.5,0.4
1420,23.666666666666668,38,8,46,36,0,0.0,0,75,3,0,1,green,12.12,30.5,normal,37.8,8.45,0.4
1421,23.683333333333334,38,8,46,36,0,0.0,0,75,3,0,1,green,12.1,30.5,normal,37.85,8.4,0.4
1422,23.7,38,8,46,36,0,0.0,0,75,3,0,1,green,12.08,30.5,normal,37.9,8.35,0.4
1423,23.716666666666665,38,8,46,37,0,0.0,0,75,3,0,1,green,12.07,30.5,normal,37.95,8.3,0.4
1424,23.733333333333334,38,8,46,37,0,0.0,0,75,3,0,1,green,12.05,30.5,normal,38.0,8.25,0.4
1425,23.75,38,8,46,37,0,0.0,0,75,3,0,1,green,12.03,30.5,normal,38.0,8.2,0.4
1426,23.766666666666666,38,9,47,37,0,0.0,0,76,3,0,1,green,12.02,30.5,normal,38.0,8.2,0.4
1427,23.783333333333335,38,9,47,37,0,0.0,0,76,3,0,1,green,12.0,30.5,normal,38.0,8.2,0.4
1428,23.8,38,9,47,37,0,0.0,0,76,3,0,1,green,11.98,30.5,normal,38.0,8.2,0.4
1429,23.816666666666666,38,9,47,37,0,0.0,0,76,3,0,1,green,11.97,30.5,normal,38.0,8.2,0.4
1430,23.833333333333332,38,9,47,37,0,0.0,0,76,3,0,1,green,11.95,30.5,normal,38.0,8.25,0.4
1431,23.85,38,9,47,37,0,0.0,0,76,3,0,1,green,11.93,30.5,normal,38.0,8.3,0.4
1432,23.866666666666667,38,9,47,37,0,0.0,0,76,3,0,1,green,11.92,30.5,normal,38.0,8.35,0.4
1433,23.883333333333333,38,9,47,37,0,0.0,0,76,3,0,1,green,11.9,30.5,normal,38.0,8.4,0.4
1434,23.9,38,9,47,37,0,0.0,0,76,3,0,1,green,11.88,30.5,normal,38.0,8.45,0.4
1435,23.916666666666668,38,9,47,37,0,0.0,0,76,3,0,1,green,11.87,30.5,normal,38.0,8.5,0.4
1436,23.933333333333334,38,9,47,37,0,0.0,0,76,3,0,1,green,11.85,30.5,normal,38.0,8.55,0.4
1437,23.95,38,9,47,37,0,0.0,0,76,3,0,1,green,11.83,30.5,normal,38.0,8.6,0.4
1438,23.966666666666665,38,9,47,37,0,0.0,0,76,3,0,1,green,11.82,30.5,normal,38.0,8.65,0.4
1439,23.983333333333334,38,9,47,37,0,0.0,0,76,3,0,1,green,11.8,30.5,normal,38.0,8.7,0.4
1440,24.0,38,9,47,37,0,0.0,0,76,3,0,1,green,11.78,30.5,normal,38.0,8.75,0.4
1441,24.016666666666666,38,9,47,37,0,0.0,0,76,3,0,1,green,11.77,30.5,normal,38.0,8.8,0.4
1442,24.033333333333335,38,9,47,37,0,0.0,0,76,3,0,1,green,11.75,30.5,normal,38.0,8.85,0.4
1443,24.05,38,9,47,37,0,0.0,0,76,3,0,1,green,11.73,30.5,normal,38.0,8.9,0.4
1444,24.066666666666666,38,9,47,37,0,0.0,0,76,3,0,1,green,11.72,30.5,normal,38.0,8.95,0.4
1445,24.083333333333332,38,9,47,37,0,0.0,0,76,3,0,1,green,11.7,30.5,normal,38.0,9.0,0.4
1446,24.1,38,9,47,37,0,0.0,0,76,3,0,1,green,11.68,30.5,normal,38.0,9.0,0.4
1447,24.116666666666667,38,9,47,37,0,0.0,0,76,3,0,1,green,11.67,30.5,normal,38.0,9.0,0.4
1448,24.133333333333333,38,9,47,37,0,0.0,0,76,3,0,1,green,11.65,30.5,normal,38.0,9.0,0.4
1449,24.15,38,9,47,37,0,0.0,0,76,3,0,1,green,11.63,30.5,normal,38.0,9.0,0.4
1450,24.166666666666668,38,9,47,37,0,0.0,0,76,3,0,1,green,11.62,30.5,normal,38.0,9.0,0.4
1451,24.183333333333334,38,9,47,37,0,0.0,0,76,3,0,1,green,11.6,30.5,normal,38.0,9.0,0.4
1452,24.2,38,9,47,37,0,0.0,0,76,3,0,1,green,11.58,30.5,normal,38.0,9.0,0.4
1453,24.216666666666665,38,9,47,37,0,0.0,0,76,3,0,1,green,11.57,30.5,normal,38.0,9.0,0.4
1454,24.233333333333334,38,9,47,37,0,0.0,0,76,3,0,1,green,11.55,30.5,normal,38.0,9.0,0.4
1455,24.25,38,9,47,37,0,0.0,0,76,3,0,1,green,11.53,30.5,normal,38.0,9.0,0.4
1456,24.266666666666666,38,9,47,37,0,0.0,0,76,3,0,1,green,11.52,30.5,normal,38.0,9.0,0.4
1457,24.283333333333335,38,9,47,37,0,0.0,0,76,3,0,1,green,11.5,30.5,normal,38.0,9.0,0.4
1458,24.3,39,8,47,37,0,0.0,0,77,3,0,1,green,11.48,30.5,normal,38.05,9.0,0.4
1459,24.316666666666666,39,8,47,37,0,0.0,0,77,3,0,1,green,11.47,30.5,normal,38.1,8.95,0.4
1460,24.333333333333332,39,8,47,37,0,0.0,0,77,3,0,1,green,11.45,30.5,normal,38.15,8.9,0.4
1461,24.35,39,8,47,37,0,0.0,0,77,3,0,1,green,11.43,30.5,normal,38.2,8.85,0.4
1462,24.366666666666667,39,9,48,37,0,0.0,0,78,3,0,1,green,11.42,30.5,normal,38.25,8.85,0.4
1463,24.383333333333333,39,9,48,37,0,0.0,0,78,3,0,1,green,11.4,30.5,normal,38.3,8.85,0.4
1464,24.4,39,9,48,38,0,0.0,0,78,3,0,1,green,11.38,30.5,normal,38.35,8.85,0.4
1465,24.416666666666668,39,9,48,38,0,0.0,0,78,3,0,1,green,11.37,30.5,normal,38.4,8.85,0.4
1466,24.433333333333334,39,9,48,38,0,0.0,0,78,3,0,1,green,11.35,30.5,normal,38.45,8.85,0.4
1467,24.45,39,9,48,38,0,0.0,0,78,3,0,1,green,11.33,30.5,normal,38.5,8.85,0.4
1468,24.466666666666665,39,9,48,38,0,0.0,0,78,3,0,1,green,11.32,30.5,normal,38.55,8.85,0.4
1469,24.483333333333334,39,9,48,38,0,0.0,0,78,3,0,1,green,11.3,30.5,normal,38.6,8.85,0.4
1470,24.5,39,9,48,38,0,0.0,0,78,3,0,1,green,11.28,30.5,normal,38.65,8.85,0.4
1471,24.516666666666666,39,9,48,38,0,0.0,0,78,3,0,1,green,11.27,30.5,normal,38.7,8.85,0.4
1472,24.533333333333335,39,9,48,38,0,0.0,0,78,3,0,1,green,11.25,30.5,normal,38.75,8.85,0.4
1473,24.55,39,9,48,38,0,0.0,0,78,3,0,1,green,11.23,30.5,normal,38.8,8.85,0.4
1474,24.566666666666666,39,9,48,38,0,0.0,0,78,3,0,1,green,11.22,30.5,normal,38.85,8.85,0.4
1475,24.583333333333332,39,9,48,38,0,0.0,0,78,3,0,1,green,11.2,30.5,normal,38.9,8.85,0.4
1476,24.6,39,9,48,38,0,0.0,0,78,3,0,1,green,11.18,30.5,normal,38.95,8.85,0.4
1477,24.616666666666667,39,9,48,38,0,0.0,0,78,3,0,1,green,11.17,30.5,normal,39.0,8.85,0.4
1478,24.633333333333333,39,9,48,38,0,0.0,0,78,3,0,1,green,11.15,30.5,normal,39.0,8.85,0.4
1479,24.65,39,9,48,38,0,0.0,0,78,3,0,1,green,11.13,30.5,normal,39.0,8.9,0.4
1480,24.666666666666668,39,9,48,38,0,0.0,0,78,3,0,1,green,11.12,30.5,normal,39.0,8.95,0.4
1481,24.683333333333334,39,8,47,38,0,0.0,0,78,3,0,1,green,11.1,30.5,normal,39.0,9.0,0.4
1482,24.7,39,8,47,38,0,0.0,0,78,3,0,1,green,11.08,30.5,normal,39.0,8.95,0.4
1483,24.716666666666665,40,8,48,38,0,0.0,0,79,3,0,1,green,11.07,30.5,normal,39.05,8.9,0.4
1484,24.733333333333334,40,8,48,38,0,0.0,0,79,3,0,1,green,11.05,30.5,normal,39.1,8.85,0.4
1485,24.75,40,8,48,38,0,0.0,0,79,3,0,1,green,11.03,30.5,normal,39.15,8.8,0.4
1486,24.766666666666666,40,8,48,38,0,0.0,0,79,3,0,1,green,11.02,30.5,normal,39.2,8.75,0.4
1487,24.783333333333335,40,8,48,38,0,0.0,0,79,3,0,1,green,11.0,30.5,normal,39.25,8.7,0.4
1488,24.8,40,8,48,38,0,0.0,0,79,3,0,1,green,10.98,30.5,normal,39.3,8.65,0.4
1489,24.816666666666666,40,8,48,38,0,0.0,0,79,3,0,1,green,10.97,30.5,normal,39.35,8.6,0.4
1490,24.833333333333332,40,8,48,38,0,0.0,0,79,3,0,1,green,10.95,30.5,normal,39.4,8.55,0.4
1491,24.85,40,8,48,38,0,0.0,0,79,3,0,1,green,10.93,30.5,normal,39.45,8.5,0.4
1492,24.866666666666667,40,8,48,38,0,0.0,0,79,3,0,1,green,10.92,30.5,normal,39.5,8.45,0.4
1493,24.883333333333333,40,9,49,38,0,0.0,0,80,3,0,1,green,10.9,30.5,normal,39.55,8.45,0.4
1494,24.9,40,9,49,38,0,0.0,0,80,3,0,1,green,10.88,30.5,normal,39.6,8.45,0.4
1495,24.916666666666668,40,9,49,38,0,0.0,0,80,3,0,1,green,10.87,30.5,normal,39.65,8.45,0.4
1496,24.933333333333334,40,9,49,38,0,0.0,0,80,3,0,1,green,10.85,30.5,normal,39.7,8.45,0.4
1497,24.95,40,9,49,38,0,0.0,0,80,3,0,1,green,10.83,30.5,normal,39.75,8.45,0.4
1498,24.966666666666665,40,9,49,38,0,0.0,0,80,3,0,1,green,10.82,30.5,normal,39.8,8.45,0.4
1499,24.983333333333334,40,9,49,38,0,0.0,0,80,3,0,1,green,10.8,30.5,normal,39.85,8.45,0.4
1500,25.0,40,9,49,38,0,0.0,0,80,3,0,1,green,10.78,30.5,normal,39.9,8.45,0.4
1501,25.016666666666666,40,9,49,39,0,0.0,0,80,3,0,1,green,10.77,30.5,normal,39.95,8.45,0.4
1502,25.033333333333335,40,9,49,39,0,0.0,0,80,3,0,1,green,10.75,30.5,normal,40.0,8.5,0.4
1503,25.05,40,9,49,39,0,0.0,0,80,3,0,1,green,10.73,30.5,normal,40.0,8.55,0.4
1504,25.066666666666666,40,9,49,39,0,0.0,0,80,3,0,1,green,10.72,30.5,normal,40.0,8.6,0.4
